semantic_class,target,seed,f1,auc_roc,top10_features,dominant_feature
Reconnaissance,ToN,56,0.972694,0.999388,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;L4_DST_PORT;IN_BYTES;SHORTEST_FLOW_PKT;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,ToN,57,0.971859,0.998968,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_WIN_MAX_IN;TCP_FLAGS;FLOW_DURATION_MILLISECONDS,LONGEST_FLOW_PKT
Reconnaissance,ToN,58,0.974363,0.999488,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;IN_BYTES;L4_DST_PORT;TCP_WIN_MAX_IN;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,59,0.97475,0.999413,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;L7_PROTO;SRC_TO_DST_SECOND_BYTES;L4_DST_PORT;SHORTEST_FLOW_PKT;IN_BYTES;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS,LONGEST_FLOW_PKT
Reconnaissance,ToN,60,0.971821,0.999396,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;IN_BYTES;L4_DST_PORT;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,61,0.970747,0.999477,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,62,0.972077,0.999417,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;IN_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,63,0.973469,0.999562,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,64,0.973332,0.999044,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;IN_BYTES;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,65,0.970836,0.998984,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;L7_PROTO;SRC_TO_DST_SECOND_BYTES;L4_DST_PORT;SHORTEST_FLOW_PKT;CLIENT_TCP_FLAGS;IN_BYTES;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,ToN,66,0.97242,0.999414,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;IN_BYTES;TCP_WIN_MAX_IN;L4_DST_PORT;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS,LONGEST_FLOW_PKT
Reconnaissance,ToN,67,0.971316,0.99943,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;IN_BYTES;TCP_WIN_MAX_IN;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,68,0.972618,0.99939,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;IN_BYTES;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,ToN,69,0.973796,0.99922,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;IN_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,70,0.975002,0.999459,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;IN_BYTES;L4_DST_PORT;SHORTEST_FLOW_PKT;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,71,0.969064,0.999371,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;L7_PROTO;IN_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;CLIENT_TCP_FLAGS;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,BoT,42,0.972693,0.999626,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,43,0.969489,0.999586,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;TCP_WIN_MAX_OUT;IN_BYTES;SHORTEST_FLOW_PKT;L4_SRC_PORT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,44,0.975097,0.9996,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT;TCP_FLAGS;IN_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,45,0.967873,0.999528,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;IN_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,46,0.970312,0.999525,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;IN_BYTES;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;L4_SRC_PORT,SERVER_TCP_FLAGS
Reconnaissance,BoT,47,0.966034,0.999524,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;IN_BYTES;TCP_WIN_MAX_IN;L4_SRC_PORT,SERVER_TCP_FLAGS
Reconnaissance,BoT,48,0.968543,0.999294,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_WIN_MAX_OUT;IN_BYTES;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS;SHORTEST_FLOW_PKT;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,49,0.964735,0.999408,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;TCP_FLAGS;IN_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,50,0.967737,0.999436,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;IN_BYTES;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,51,0.967995,0.999594,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;TCP_FLAGS;LONGEST_FLOW_PKT,SERVER_TCP_FLAGS
Reconnaissance,BoT,52,0.975317,0.999563,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,53,0.968263,0.999599,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;L4_SRC_PORT;SRC_TO_DST_SECOND_BYTES;TCP_FLAGS,SERVER_TCP_FLAGS
Reconnaissance,BoT,54,0.97272,0.999503,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;IN_BYTES;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,55,0.971063,0.999477,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;L4_SRC_PORT;SHORTEST_FLOW_PKT;IN_BYTES;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,56,0.967098,0.999541,SERVER_TCP_FLAGS;TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;IN_BYTES;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;SRC_TO_DST_SECOND_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,57,0.971602,0.999416,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_WIN_MAX_OUT;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;L4_SRC_PORT,SERVER_TCP_FLAGS
Reconnaissance,BoT,58,0.966495,0.999524,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;TCP_WIN_MAX_OUT;IN_BYTES;L4_SRC_PORT;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,59,0.970393,0.999391,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;IN_BYTES;TCP_WIN_MAX_IN;L4_SRC_PORT;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS,SERVER_TCP_FLAGS
Reconnaissance,BoT,60,0.969806,0.999541,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,61,0.969316,0.999582,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,62,0.967663,0.999673,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SHORTEST_FLOW_PKT;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,63,0.969008,0.999631,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;IN_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT,SERVER_TCP_FLAGS
Reconnaissance,BoT,64,0.969092,0.999493,SERVER_TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;DURATION_IN;TCP_WIN_MAX_OUT;IN_BYTES;L4_SRC_PORT;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,65,0.971471,0.999562,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;IN_BYTES;TCP_FLAGS;L4_SRC_PORT;SHORTEST_FLOW_PKT,SERVER_TCP_FLAGS
Reconnaissance,BoT,66,0.965783,0.999486,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS;SHORTEST_FLOW_PKT;IN_BYTES;TCP_WIN_MAX_OUT;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,67,0.967684,0.999594,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;TCP_FLAGS;TCP_WIN_MAX_OUT;L4_SRC_PORT;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,68,0.969677,0.999486,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;IN_BYTES;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,69,0.970261,0.999605,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;IN_BYTES;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,70,0.967308,0.99947,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;SRC_TO_DST_AVG_THROUGHPUT;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;TCP_FLAGS,SERVER_TCP_FLAGS
Reconnaissance,BoT,71,0.969553,0.999652,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_OUT;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;IN_BYTES;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
