semantic_class,target,seed,n_test_pos_used,top10_features,dominant_feature
Reconnaissance,ToN,62,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;IN_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_WIN_MAX_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,63,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;TCP_WIN_MAX_IN;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,64,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;L7_PROTO;L4_DST_PORT;IN_BYTES;TCP_WIN_MAX_IN;TCP_FLAGS;FLOW_DURATION_MILLISECONDS,LONGEST_FLOW_PKT
Reconnaissance,ToN,65,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;L7_PROTO;SRC_TO_DST_SECOND_BYTES;L4_DST_PORT;SHORTEST_FLOW_PKT;IN_BYTES;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,ToN,66,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;IN_BYTES;TCP_WIN_MAX_IN;L4_DST_PORT;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS,LONGEST_FLOW_PKT
Reconnaissance,ToN,67,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;IN_BYTES;TCP_WIN_MAX_IN;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,68,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;SHORTEST_FLOW_PKT;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;IN_BYTES;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,ToN,69,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;TCP_WIN_MAX_IN;L7_PROTO;IN_BYTES;SHORTEST_FLOW_PKT;L4_DST_PORT;FLOW_DURATION_MILLISECONDS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,70,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;SRC_TO_DST_SECOND_BYTES;L7_PROTO;IN_BYTES;L4_DST_PORT;SHORTEST_FLOW_PKT;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;CLIENT_TCP_FLAGS,LONGEST_FLOW_PKT
Reconnaissance,ToN,71,3000,LONGEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;L7_PROTO;IN_BYTES;SRC_TO_DST_SECOND_BYTES;SHORTEST_FLOW_PKT;L4_DST_PORT;CLIENT_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_IN,LONGEST_FLOW_PKT
Reconnaissance,BoT,42,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,43,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT;IN_BYTES;L4_SRC_PORT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,44,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT;TCP_FLAGS;IN_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,45,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;IN_BYTES;TCP_WIN_MAX_IN;L4_SRC_PORT,SERVER_TCP_FLAGS
Reconnaissance,BoT,46,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;IN_BYTES;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;L4_SRC_PORT,SERVER_TCP_FLAGS
Reconnaissance,BoT,47,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;IN_BYTES;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;L4_SRC_PORT,SERVER_TCP_FLAGS
Reconnaissance,BoT,48,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;IN_BYTES;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS;SHORTEST_FLOW_PKT;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,49,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;TCP_FLAGS;IN_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,50,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;IN_BYTES;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,51,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;TCP_FLAGS;LONGEST_FLOW_PKT,SERVER_TCP_FLAGS
Reconnaissance,BoT,52,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,53,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;L4_SRC_PORT;SRC_TO_DST_SECOND_BYTES;TCP_FLAGS,SERVER_TCP_FLAGS
Reconnaissance,BoT,54,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;IN_BYTES;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,55,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;L4_SRC_PORT;SHORTEST_FLOW_PKT;IN_BYTES;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,56,3000,SERVER_TCP_FLAGS;TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;IN_BYTES;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;SRC_TO_DST_SECOND_BYTES;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,57,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_WIN_MAX_OUT;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;L4_SRC_PORT,SERVER_TCP_FLAGS
Reconnaissance,BoT,58,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;TCP_WIN_MAX_OUT;IN_BYTES;L4_SRC_PORT;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,59,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;IN_BYTES;TCP_WIN_MAX_IN;L4_SRC_PORT;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS,SERVER_TCP_FLAGS
Reconnaissance,BoT,60,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;SHORTEST_FLOW_PKT;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,61,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;SHORTEST_FLOW_PKT;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,62,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SHORTEST_FLOW_PKT;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;L4_SRC_PORT;IN_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,63,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;TCP_FLAGS;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;IN_BYTES;TCP_WIN_MAX_IN;L4_SRC_PORT;SRC_TO_DST_AVG_THROUGHPUT,SERVER_TCP_FLAGS
Reconnaissance,BoT,64,3000,SERVER_TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;DURATION_IN;TCP_WIN_MAX_OUT;IN_BYTES;SHORTEST_FLOW_PKT;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,65,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;TCP_WIN_MAX_IN;IN_BYTES;TCP_FLAGS;L4_SRC_PORT;SHORTEST_FLOW_PKT,SERVER_TCP_FLAGS
Reconnaissance,BoT,66,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_AVG_THROUGHPUT;TCP_FLAGS;IN_BYTES;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,67,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SRC_TO_DST_AVG_THROUGHPUT;IN_BYTES;TCP_FLAGS;TCP_WIN_MAX_OUT;L4_SRC_PORT;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,68,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_FLAGS;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;TCP_WIN_MAX_OUT;IN_BYTES;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS
Reconnaissance,BoT,69,3000,SERVER_TCP_FLAGS;FLOW_DURATION_MILLISECONDS;DURATION_IN;SHORTEST_FLOW_PKT;TCP_WIN_MAX_OUT;IN_BYTES;TCP_FLAGS;SRC_TO_DST_AVG_THROUGHPUT;L4_SRC_PORT;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
Reconnaissance,BoT,70,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;SHORTEST_FLOW_PKT;TCP_WIN_MAX_IN;TCP_WIN_MAX_OUT;SRC_TO_DST_AVG_THROUGHPUT;L4_SRC_PORT;NUM_PKTS_128_TO_256_BYTES;TCP_FLAGS,SERVER_TCP_FLAGS
Reconnaissance,BoT,71,3000,SERVER_TCP_FLAGS;DURATION_IN;FLOW_DURATION_MILLISECONDS;TCP_WIN_MAX_OUT;TCP_FLAGS;SHORTEST_FLOW_PKT;SRC_TO_DST_AVG_THROUGHPUT;L4_SRC_PORT;IN_BYTES;TCP_WIN_MAX_IN,SERVER_TCP_FLAGS
