semantic_class,target,source,condition,env_same,seed,f1,auc_roc
Reconnaissance,UNSW,UNSW,Target-10,True,69,0.965295,0.999271
Reconnaissance,UNSW,ToN,SHAP-10,False,69,0.963244,0.999296
Reconnaissance,UNSW,BoT,SHAP-10,False,69,0.948337,0.998832
Reconnaissance,UNSW,Random,Random-10,True,69,0.958647,0.999292
Reconnaissance,UNSW,—,Full-40,True,70,0.967889,0.999272
Reconnaissance,UNSW,UNSW,Target-10,True,70,0.965792,0.999315
Reconnaissance,UNSW,ToN,SHAP-10,False,70,0.96455,0.999339
Reconnaissance,UNSW,BoT,SHAP-10,False,70,0.948295,0.998628
Reconnaissance,UNSW,Random,Random-10,True,70,0.96215,0.99914
Reconnaissance,UNSW,—,Full-40,True,71,0.964955,0.999256
Reconnaissance,UNSW,UNSW,Target-10,True,71,0.96459,0.999236
Reconnaissance,UNSW,ToN,SHAP-10,False,71,0.963705,0.999325
Reconnaissance,UNSW,BoT,SHAP-10,False,71,0.94814,0.998846
Reconnaissance,UNSW,Random,Random-10,True,71,0.962893,0.999194
Reconnaissance,ToN,—,Full-40,True,42,0.973553,0.999491
Reconnaissance,ToN,ToN,Target-10,True,42,0.970355,0.999545
Reconnaissance,ToN,UNSW,SHAP-10,False,42,0.930624,0.996788
Reconnaissance,ToN,BoT,SHAP-10,True,42,0.833691,0.977634
Reconnaissance,ToN,Random,Random-10,True,42,0.863165,0.961885
Reconnaissance,ToN,—,Full-40,True,43,0.975033,0.999364
Reconnaissance,ToN,ToN,Target-10,True,43,0.972438,0.999303
Reconnaissance,ToN,UNSW,SHAP-10,False,43,0.937734,0.996907
Reconnaissance,ToN,BoT,SHAP-10,True,43,0.835735,0.979834
Reconnaissance,ToN,Random,Random-10,True,43,0.905866,0.993207
Reconnaissance,ToN,—,Full-40,True,44,0.975382,0.999594
Reconnaissance,ToN,ToN,Target-10,True,44,0.972606,0.999477
Reconnaissance,ToN,UNSW,SHAP-10,False,44,0.930571,0.997067
Reconnaissance,ToN,BoT,SHAP-10,True,44,0.829676,0.978143
Reconnaissance,ToN,Random,Random-10,True,44,0.86085,0.9682
Reconnaissance,ToN,—,Full-40,True,45,0.97545,0.999786
Reconnaissance,ToN,ToN,Target-10,True,45,0.971984,0.999548
Reconnaissance,ToN,UNSW,SHAP-10,False,45,0.936094,0.997291
Reconnaissance,ToN,BoT,SHAP-10,True,45,0.829551,0.97858
Reconnaissance,ToN,Random,Random-10,True,45,0.559344,0.94536
Reconnaissance,ToN,—,Full-40,True,46,0.973425,0.999434
Reconnaissance,ToN,ToN,Target-10,True,46,0.966995,0.999018
Reconnaissance,ToN,UNSW,SHAP-10,False,46,0.932997,0.99648
Reconnaissance,ToN,BoT,SHAP-10,True,46,0.830108,0.977545
Reconnaissance,ToN,Random,Random-10,True,46,0.901026,0.985238
Reconnaissance,ToN,—,Full-40,True,47,0.97492,0.999376
Reconnaissance,ToN,ToN,Target-10,True,47,0.973488,0.999216
Reconnaissance,ToN,UNSW,SHAP-10,False,47,0.931564,0.996737
Reconnaissance,ToN,BoT,SHAP-10,True,47,0.836853,0.977648
Reconnaissance,ToN,Random,Random-10,True,47,0.90363,0.993399
Reconnaissance,ToN,—,Full-40,True,48,0.973252,0.999674
Reconnaissance,ToN,ToN,Target-10,True,48,0.971663,0.999256
Reconnaissance,ToN,UNSW,SHAP-10,False,48,0.931728,0.996685
Reconnaissance,ToN,BoT,SHAP-10,True,48,0.839187,0.977929
Reconnaissance,ToN,Random,Random-10,True,48,0.800925,0.969576
Reconnaissance,ToN,—,Full-40,True,49,0.973745,0.999599
Reconnaissance,ToN,ToN,Target-10,True,49,0.970153,0.999445
Reconnaissance,ToN,UNSW,SHAP-10,False,49,0.932866,0.996805
Reconnaissance,ToN,BoT,SHAP-10,True,49,0.831342,0.97707
Reconnaissance,ToN,Random,Random-10,True,49,0.834955,0.948496
Reconnaissance,ToN,—,Full-40,True,50,0.975405,0.999472
Reconnaissance,ToN,ToN,Target-10,True,50,0.969761,0.999279
Reconnaissance,ToN,UNSW,SHAP-10,False,50,0.933879,0.996597
Reconnaissance,ToN,BoT,SHAP-10,True,50,0.839283,0.978479
Reconnaissance,ToN,Random,Random-10,True,50,0.900297,0.99317
Reconnaissance,ToN,—,Full-40,True,51,0.973499,0.99951
Reconnaissance,ToN,ToN,Target-10,True,51,0.971401,0.999438
Reconnaissance,ToN,UNSW,SHAP-10,False,51,0.930225,0.996695
Reconnaissance,ToN,BoT,SHAP-10,True,51,0.840094,0.97772
Reconnaissance,ToN,Random,Random-10,True,51,0.48911,0.935321
Reconnaissance,ToN,—,Full-40,True,52,0.972618,0.999412
Reconnaissance,ToN,ToN,Target-10,True,52,0.967443,0.999568
Reconnaissance,ToN,UNSW,SHAP-10,False,52,0.93223,0.996862
Reconnaissance,ToN,BoT,SHAP-10,True,52,0.833825,0.978584
Reconnaissance,ToN,Random,Random-10,True,52,0.806281,0.971024
Reconnaissance,ToN,—,Full-40,True,53,0.974523,0.999336
Reconnaissance,ToN,ToN,Target-10,True,53,0.970836,0.999151
Reconnaissance,ToN,UNSW,SHAP-10,False,53,0.933864,0.997092
Reconnaissance,ToN,BoT,SHAP-10,True,53,0.839751,0.978746
Reconnaissance,ToN,Random,Random-10,True,53,0.901057,0.995456
Reconnaissance,ToN,—,Full-40,True,54,0.976862,0.999572
Reconnaissance,ToN,ToN,Target-10,True,54,0.971186,0.999173
Reconnaissance,ToN,UNSW,SHAP-10,False,54,0.931924,0.99653
Reconnaissance,ToN,BoT,SHAP-10,True,54,0.841808,0.978697
Reconnaissance,ToN,Random,Random-10,True,54,0.78794,0.967473
Reconnaissance,ToN,—,Full-40,True,55,0.973026,0.999303
Reconnaissance,ToN,ToN,Target-10,True,55,0.972486,0.999194
Reconnaissance,ToN,UNSW,SHAP-10,False,55,0.932243,0.996646
Reconnaissance,ToN,BoT,SHAP-10,True,55,0.831724,0.979048
Reconnaissance,ToN,Random,Random-10,True,55,0.848222,0.955454
Reconnaissance,ToN,—,Full-40,True,56,0.974612,0.999172
Reconnaissance,ToN,ToN,Target-10,True,56,0.971148,0.999316
Reconnaissance,ToN,UNSW,SHAP-10,False,56,0.934869,0.997039
Reconnaissance,ToN,BoT,SHAP-10,True,56,0.835521,0.977498
Reconnaissance,ToN,Random,Random-10,True,56,0.793753,0.971894
Reconnaissance,ToN,—,Full-40,True,57,0.975437,0.998897
Reconnaissance,ToN,ToN,Target-10,True,57,0.972707,0.999039
Reconnaissance,ToN,UNSW,SHAP-10,False,57,0.933301,0.996488
Reconnaissance,ToN,BoT,SHAP-10,True,57,0.841081,0.979172
Reconnaissance,ToN,Random,Random-10,True,57,0.294727,0.804312
Reconnaissance,ToN,—,Full-40,True,58,0.97491,0.999496
Reconnaissance,ToN,ToN,Target-10,True,58,0.972256,0.999562
Reconnaissance,ToN,UNSW,SHAP-10,False,58,0.939564,0.997087
Reconnaissance,ToN,BoT,SHAP-10,True,58,0.849931,0.978681
Reconnaissance,ToN,Random,Random-10,True,58,0.868178,0.970133
Reconnaissance,ToN,—,Full-40,True,59,0.977964,0.999545
Reconnaissance,ToN,ToN,Target-10,True,59,0.973796,0.999479
Reconnaissance,ToN,UNSW,SHAP-10,False,59,0.941703,0.997194
Reconnaissance,ToN,BoT,SHAP-10,True,59,0.834838,0.980214
Reconnaissance,ToN,Random,Random-10,True,59,0.86084,0.955602
Reconnaissance,ToN,—,Full-40,True,60,0.976294,0.99959
Reconnaissance,ToN,ToN,Target-10,True,60,0.973305,0.999394
Reconnaissance,ToN,UNSW,SHAP-10,False,60,0.938209,0.997009
Reconnaissance,ToN,BoT,SHAP-10,True,60,0.833774,0.977821
Reconnaissance,ToN,Random,Random-10,True,60,0.841857,0.951846
Reconnaissance,ToN,—,Full-40,True,61,0.973181,0.999754
Reconnaissance,ToN,ToN,Target-10,True,61,0.970122,0.999463
Reconnaissance,ToN,UNSW,SHAP-10,False,61,0.92983,0.996875
Reconnaissance,ToN,BoT,SHAP-10,True,61,0.833016,0.978532
Reconnaissance,ToN,Random,Random-10,True,61,0.9342,0.998182
Reconnaissance,ToN,—,Full-40,True,62,0.976889,0.999567
Reconnaissance,ToN,ToN,Target-10,True,62,0.970734,0.999485
Reconnaissance,ToN,UNSW,SHAP-10,False,62,0.935084,0.997271
Reconnaissance,ToN,BoT,SHAP-10,True,62,0.83791,0.978457
Reconnaissance,ToN,Random,Random-10,True,62,0.845709,0.951477
Reconnaissance,ToN,—,Full-40,True,63,0.975289,0.99962
Reconnaissance,ToN,ToN,Target-10,True,63,0.972168,0.999588
Reconnaissance,ToN,UNSW,SHAP-10,False,63,0.932466,0.997005
Reconnaissance,ToN,BoT,SHAP-10,True,63,0.849402,0.979339
Reconnaissance,ToN,Random,Random-10,True,63,0.548301,0.938374
Reconnaissance,ToN,—,Full-40,True,64,0.97414,0.999273
Reconnaissance,ToN,ToN,Target-10,True,64,0.971096,0.999074
Reconnaissance,ToN,UNSW,SHAP-10,False,64,0.933041,0.996527
Reconnaissance,ToN,BoT,SHAP-10,True,64,0.83015,0.978309
Reconnaissance,ToN,Random,Random-10,True,64,0.900128,0.992864
Reconnaissance,ToN,—,Full-40,True,65,0.975062,0.999216
Reconnaissance,ToN,ToN,Target-10,True,65,0.97049,0.999039
Reconnaissance,ToN,UNSW,SHAP-10,False,65,0.940397,0.996659
Reconnaissance,ToN,BoT,SHAP-10,True,65,0.835605,0.978382
Reconnaissance,ToN,Random,Random-10,True,65,0.939824,0.996553
Reconnaissance,ToN,—,Full-40,True,66,0.974869,0.999553
Reconnaissance,ToN,ToN,Target-10,True,66,0.973611,0.999439
Reconnaissance,ToN,UNSW,SHAP-10,False,66,0.940611,0.997419
Reconnaissance,ToN,BoT,SHAP-10,True,66,0.836097,0.977261
Reconnaissance,ToN,Random,Random-10,True,66,0.918261,0.994444
Reconnaissance,ToN,—,Full-40,True,67,0.972068,0.999621
Reconnaissance,ToN,ToN,Target-10,True,67,0.968798,0.999464
Reconnaissance,ToN,UNSW,SHAP-10,False,67,0.935615,0.996946
Reconnaissance,ToN,BoT,SHAP-10,True,67,0.831762,0.978834
Reconnaissance,ToN,Random,Random-10,True,67,0.841128,0.953375
Reconnaissance,ToN,—,Full-40,True,68,0.974069,0.999374
Reconnaissance,ToN,ToN,Target-10,True,68,0.970988,0.999322
Reconnaissance,ToN,UNSW,SHAP-10,False,68,0.937679,0.996531
Reconnaissance,ToN,BoT,SHAP-10,True,68,0.840584,0.978587
Reconnaissance,ToN,Random,Random-10,True,68,0.830827,0.952504
Reconnaissance,ToN,—,Full-40,True,69,0.971405,0.999114
Reconnaissance,ToN,ToN,Target-10,True,69,0.968946,0.999279
Reconnaissance,ToN,UNSW,SHAP-10,False,69,0.932977,0.996933
Reconnaissance,ToN,BoT,SHAP-10,True,69,0.815549,0.977637
Reconnaissance,ToN,Random,Random-10,True,69,0.958791,0.9986
Reconnaissance,ToN,—,Full-40,True,70,0.975314,0.999632
Reconnaissance,ToN,ToN,Target-10,True,70,0.973314,0.9994
Reconnaissance,ToN,UNSW,SHAP-10,False,70,0.934323,0.996861
Reconnaissance,ToN,BoT,SHAP-10,True,70,0.840468,0.978923
Reconnaissance,ToN,Random,Random-10,True,70,0.935289,0.997229
Reconnaissance,ToN,—,Full-40,True,71,0.975942,0.999526
Reconnaissance,ToN,ToN,Target-10,True,71,0.972117,0.999224
Reconnaissance,ToN,UNSW,SHAP-10,False,71,0.934951,0.997123
Reconnaissance,ToN,BoT,SHAP-10,True,71,0.83831,0.979358
Reconnaissance,ToN,Random,Random-10,True,71,0.773322,0.99133
Reconnaissance,BoT,—,Full-40,True,42,0.972039,0.999567
Reconnaissance,BoT,BoT,Target-10,True,42,0.971668,0.999604
Reconnaissance,BoT,UNSW,SHAP-10,False,42,0.966593,0.996905
Reconnaissance,BoT,ToN,SHAP-10,True,42,0.926395,0.997267
Reconnaissance,BoT,Random,Random-10,True,42,0.924929,0.99694
Reconnaissance,BoT,—,Full-40,True,43,0.970923,0.999567
Reconnaissance,BoT,BoT,Target-10,True,43,0.971166,0.999501
Reconnaissance,BoT,UNSW,SHAP-10,False,43,0.964138,0.997128
Reconnaissance,BoT,ToN,SHAP-10,True,43,0.926778,0.997325
Reconnaissance,BoT,Random,Random-10,True,43,0.895842,0.987873
Reconnaissance,BoT,—,Full-40,True,44,0.971058,0.999532
Reconnaissance,BoT,BoT,Target-10,True,44,0.971457,0.99959
Reconnaissance,BoT,UNSW,SHAP-10,False,44,0.968275,0.997152
Reconnaissance,BoT,ToN,SHAP-10,True,44,0.929045,0.997604
Reconnaissance,BoT,Random,Random-10,True,44,0.888633,0.995504
Reconnaissance,BoT,—,Full-40,True,45,0.964737,0.999544
Reconnaissance,BoT,BoT,Target-10,True,45,0.963047,0.999517
Reconnaissance,BoT,UNSW,SHAP-10,False,45,0.966275,0.997061
Reconnaissance,BoT,ToN,SHAP-10,True,45,0.929548,0.997442
Reconnaissance,BoT,Random,Random-10,True,45,0.894993,0.989486
Reconnaissance,BoT,—,Full-40,True,46,0.970535,0.999532
Reconnaissance,BoT,BoT,Target-10,True,46,0.969687,0.999493
Reconnaissance,BoT,UNSW,SHAP-10,False,46,0.967011,0.996851
Reconnaissance,BoT,ToN,SHAP-10,True,46,0.919706,0.997246
Reconnaissance,BoT,Random,Random-10,True,46,0.886242,0.985558
Reconnaissance,BoT,—,Full-40,True,47,0.970025,0.999564
Reconnaissance,BoT,BoT,Target-10,True,47,0.968586,0.999582
Reconnaissance,BoT,UNSW,SHAP-10,False,47,0.966773,0.997123
Reconnaissance,BoT,ToN,SHAP-10,True,47,0.932206,0.997458
Reconnaissance,BoT,Random,Random-10,True,47,0.89521,0.988368
Reconnaissance,BoT,—,Full-40,True,48,0.967494,0.999365
Reconnaissance,BoT,BoT,Target-10,True,48,0.968993,0.999372
Reconnaissance,BoT,UNSW,SHAP-10,False,48,0.965651,0.997093
Reconnaissance,BoT,ToN,SHAP-10,True,48,0.918898,0.996993
Reconnaissance,BoT,Random,Random-10,True,48,0.966788,0.997126
Reconnaissance,BoT,—,Full-40,True,49,0.969016,0.999448
Reconnaissance,BoT,BoT,Target-10,True,49,0.966441,0.999435
Reconnaissance,BoT,UNSW,SHAP-10,False,49,0.964706,0.996931
Reconnaissance,BoT,ToN,SHAP-10,True,49,0.920861,0.996723
Reconnaissance,BoT,Random,Random-10,True,49,0.870941,0.990673
Reconnaissance,BoT,—,Full-40,True,50,0.968973,0.999536
Reconnaissance,BoT,BoT,Target-10,True,50,0.968914,0.999502
Reconnaissance,BoT,UNSW,SHAP-10,False,50,0.962228,0.996814
Reconnaissance,BoT,ToN,SHAP-10,True,50,0.920308,0.997369
Reconnaissance,BoT,Random,Random-10,True,50,0.944619,0.991842
Reconnaissance,BoT,—,Full-40,True,51,0.969583,0.999679
Reconnaissance,BoT,BoT,Target-10,True,51,0.968847,0.999621
Reconnaissance,BoT,UNSW,SHAP-10,False,51,0.959283,0.997245
Reconnaissance,BoT,ToN,SHAP-10,True,51,0.922247,0.997664
Reconnaissance,BoT,Random,Random-10,True,51,0.776887,0.987809
Reconnaissance,BoT,—,Full-40,True,52,0.970308,0.999572
Reconnaissance,BoT,BoT,Target-10,True,52,0.971133,0.999568
Reconnaissance,BoT,UNSW,SHAP-10,False,52,0.964951,0.997137
Reconnaissance,BoT,ToN,SHAP-10,True,52,0.926047,0.997285
Reconnaissance,BoT,Random,Random-10,True,52,0.967561,0.996849
Reconnaissance,BoT,—,Full-40,True,53,0.966941,0.999592
Reconnaissance,BoT,BoT,Target-10,True,53,0.964849,0.999583
Reconnaissance,BoT,UNSW,SHAP-10,False,53,0.966805,0.996783
Reconnaissance,BoT,ToN,SHAP-10,True,53,0.917688,0.997272
Reconnaissance,BoT,Random,Random-10,True,53,0.880899,0.99203
Reconnaissance,BoT,—,Full-40,True,54,0.971508,0.999567
Reconnaissance,BoT,BoT,Target-10,True,54,0.969891,0.999508
Reconnaissance,BoT,UNSW,SHAP-10,False,54,0.964488,0.996951
Reconnaissance,BoT,ToN,SHAP-10,True,54,0.9282,0.997358
Reconnaissance,BoT,Random,Random-10,True,54,0.929013,0.993759
Reconnaissance,BoT,—,Full-40,True,55,0.971579,0.999435
Reconnaissance,BoT,BoT,Target-10,True,55,0.97082,0.999432
Reconnaissance,BoT,UNSW,SHAP-10,False,55,0.964255,0.99684
Reconnaissance,BoT,ToN,SHAP-10,True,55,0.921157,0.997235
Reconnaissance,BoT,Random,Random-10,True,55,0.937773,0.991018
Reconnaissance,BoT,—,Full-40,True,56,0.967763,0.999481
Reconnaissance,BoT,BoT,Target-10,True,56,0.966738,0.999518
Reconnaissance,BoT,UNSW,SHAP-10,False,56,0.960141,0.996957
Reconnaissance,BoT,ToN,SHAP-10,True,56,0.934516,0.99713
Reconnaissance,BoT,Random,Random-10,True,56,0.954882,0.999228
Reconnaissance,BoT,—,Full-40,True,57,0.97272,0.999523
Reconnaissance,BoT,BoT,Target-10,True,57,0.973168,0.999491
Reconnaissance,BoT,UNSW,SHAP-10,False,57,0.965471,0.996943
Reconnaissance,BoT,ToN,SHAP-10,True,57,0.922673,0.997494
Reconnaissance,BoT,Random,Random-10,True,57,0.886922,0.991905
Reconnaissance,BoT,—,Full-40,True,58,0.97141,0.999564
Reconnaissance,BoT,BoT,Target-10,True,58,0.970039,0.999537
Reconnaissance,BoT,UNSW,SHAP-10,False,58,0.96695,0.99733
Reconnaissance,BoT,ToN,SHAP-10,True,58,0.928931,0.997482
Reconnaissance,BoT,Random,Random-10,True,58,0.931001,0.996665
Reconnaissance,BoT,—,Full-40,True,59,0.970268,0.999456
Reconnaissance,BoT,BoT,Target-10,True,59,0.970347,0.999435
Reconnaissance,BoT,UNSW,SHAP-10,False,59,0.966323,0.997083
Reconnaissance,BoT,ToN,SHAP-10,True,59,0.924778,0.996932
Reconnaissance,BoT,Random,Random-10,True,59,0.890902,0.986
Reconnaissance,BoT,—,Full-40,True,60,0.970516,0.999558
Reconnaissance,BoT,BoT,Target-10,True,60,0.970128,0.999509
Reconnaissance,BoT,UNSW,SHAP-10,False,60,0.965244,0.997139
Reconnaissance,BoT,ToN,SHAP-10,True,60,0.926673,0.997147
Reconnaissance,BoT,Random,Random-10,True,60,0.869192,0.991033
Reconnaissance,BoT,—,Full-40,True,61,0.970391,0.999623
Reconnaissance,BoT,BoT,Target-10,True,61,0.970658,0.999579
Reconnaissance,BoT,UNSW,SHAP-10,False,61,0.959631,0.99716
Reconnaissance,BoT,ToN,SHAP-10,True,61,0.920932,0.997494
Reconnaissance,BoT,Random,Random-10,True,61,0.911466,0.997101
Reconnaissance,BoT,—,Full-40,True,62,0.964469,0.999695
Reconnaissance,BoT,BoT,Target-10,True,62,0.963366,0.999662
Reconnaissance,BoT,UNSW,SHAP-10,False,62,0.967345,0.997296
Reconnaissance,BoT,ToN,SHAP-10,True,62,0.934141,0.997746
Reconnaissance,BoT,Random,Random-10,True,62,0.942061,0.992033
Reconnaissance,BoT,—,Full-40,True,63,0.97047,0.999665
Reconnaissance,BoT,BoT,Target-10,True,63,0.968553,0.99965
Reconnaissance,BoT,UNSW,SHAP-10,False,63,0.964823,0.997205
Reconnaissance,BoT,ToN,SHAP-10,True,63,0.929121,0.997414
Reconnaissance,BoT,Random,Random-10,True,63,0.95977,0.99589
Reconnaissance,BoT,—,Full-40,True,64,0.969518,0.999472
Reconnaissance,BoT,BoT,Target-10,True,64,0.968809,0.999476
Reconnaissance,BoT,UNSW,SHAP-10,False,64,0.960101,0.997176
Reconnaissance,BoT,ToN,SHAP-10,True,64,0.929956,0.997287
Reconnaissance,BoT,Random,Random-10,True,64,0.944063,0.991851
Reconnaissance,BoT,—,Full-40,True,65,0.96989,0.999511
Reconnaissance,BoT,BoT,Target-10,True,65,0.969851,0.999503
Reconnaissance,BoT,UNSW,SHAP-10,False,65,0.967753,0.997251
Reconnaissance,BoT,ToN,SHAP-10,True,65,0.927316,0.997351
Reconnaissance,BoT,Random,Random-10,True,65,0.95289,0.999233
Reconnaissance,BoT,—,Full-40,True,66,0.969821,0.999481
Reconnaissance,BoT,BoT,Target-10,True,66,0.968164,0.999515
Reconnaissance,BoT,UNSW,SHAP-10,False,66,0.961652,0.996803
Reconnaissance,BoT,ToN,SHAP-10,True,66,0.929097,0.997175
Reconnaissance,BoT,Random,Random-10,True,66,0.941945,0.991211
Reconnaissance,BoT,—,Full-40,True,67,0.967837,0.999587
Reconnaissance,BoT,BoT,Target-10,True,67,0.966237,0.999584
Reconnaissance,BoT,UNSW,SHAP-10,False,67,0.963106,0.997104
Reconnaissance,BoT,ToN,SHAP-10,True,67,0.930173,0.997394
Reconnaissance,BoT,Random,Random-10,True,67,0.866291,0.99176
Reconnaissance,BoT,—,Full-40,True,68,0.967562,0.999434
Reconnaissance,BoT,BoT,Target-10,True,68,0.96585,0.999446
Reconnaissance,BoT,UNSW,SHAP-10,False,68,0.961026,0.996809
Reconnaissance,BoT,ToN,SHAP-10,True,68,0.921777,0.996999
Reconnaissance,BoT,Random,Random-10,True,68,0.940671,0.990423
Reconnaissance,BoT,—,Full-40,True,69,0.971494,0.999586
Reconnaissance,BoT,BoT,Target-10,True,69,0.971181,0.999569
Reconnaissance,BoT,UNSW,SHAP-10,False,69,0.970035,0.997441
Reconnaissance,BoT,ToN,SHAP-10,True,69,0.928383,0.997542
Reconnaissance,BoT,Random,Random-10,True,69,0.799559,0.993981
Reconnaissance,BoT,—,Full-40,True,70,0.968362,0.999456
Reconnaissance,BoT,BoT,Target-10,True,70,0.967356,0.999472
Reconnaissance,BoT,UNSW,SHAP-10,False,70,0.961244,0.996425
Reconnaissance,BoT,ToN,SHAP-10,True,70,0.923188,0.996777
Reconnaissance,BoT,Random,Random-10,True,70,0.961617,0.996517
Reconnaissance,BoT,—,Full-40,True,71,0.971949,0.999632
Reconnaissance,BoT,BoT,Target-10,True,71,0.972477,0.999697
Reconnaissance,BoT,UNSW,SHAP-10,False,71,0.964865,0.997118
Reconnaissance,BoT,ToN,SHAP-10,True,71,0.921936,0.997429
Reconnaissance,BoT,Random,Random-10,True,71,0.909831,0.993917
